Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
57,0.9976420234862594,0.003741527372138095,0.5915644468972787,0.5949087345818092,24.458084699291575,0.6940823027657138
58,0.9987004831035093,0.0034959888709224394,0.6939178229887274,0.6934351936171327,24.276776499473463,0.6903028682702117
59,1.001424595441161,0.0035536201305965123,0.7600602127831696,0.7618788935967136,24.295295227230365,0.6967410569389662
60,1.0018081289471117,0.00376543555272489,0.6895064344386008,0.689556744447405,23.30066749217538,0.6847725680304898
61,1.0004082443677256,0.004141963213425439,0.6979456941286722,0.701930219530221,23.68563136330824,0.6149729929036565
62,0.9955128697906366,0.003969791585005788,0.7096871969233753,0.7076520103274854,24.068443613104165,0.6804394920667013
63,1.0028447357075794,0.0045849467102443454,0.7057197903782003,0.7094208239335383,22.838175365758957,0.6543837860226631
64,0.9989247056334666,0.00448113804717146,0.6747536133613264,0.6734647626782939,23.465157484934874,0.6166172383560075
65,1.0033523234972304,0.003981943513723889,0.6443067722850375,0.6462158249735664,23.316607013291375,0.6757194606794251
66,0.9980871298477452,0.004295529531768186,0.7173779004904456,0.7104834277921588,22.804861201288244,0.6816280951930417
67,1.0048742493831995,0.003928416629312704,0.8349279226465399,0.8375868487123364,23.989191944148374,0.6885353765553899
68,1.0031230245126115,0.0038325390293827456,0.5145942293809603,0.5267130456728607,23.439507218817987,0.6891669316424264
69,1.025809759496804,0.004659044363767789,0.5663452229754666,0.6028725244157257,22.983565813369765,0.6819369685318735
70,0.9997108073174199,0.004166933643053981,0.730790166579889,0.731218024312863,24.10112551564091,0.7014478163586723
71,1.0018824216518054,0.0035298371546064753,0.7744192562358121,0.775990246217462,24.572352209302665,0.7071328577068117
72,0.9997506497110831,0.003389063041065145,0.7375270614476479,0.7372372463953311,24.373095353118494,0.6911361606584655
73,0.9967731202202004,0.0035118555234883993,0.7038213783343298,0.7027351260185242,24.28242491029366,0.7059581552942594
74,1.0080650592152076,0.0038423301840696156,0.6471933825609553,0.6570137999899445,23.642741269658085,0.7035097620553441
75,0.9973596014218659,0.004100980582933888,0.6709807058259237,0.6697190064418165,23.771433467014546,0.6888187237911754
76,0.9960630875599535,0.003662865048303215,0.7478786047165572,0.745743779861139,24.532026355033153,0.707709384461244
77,0.9992756099137576,0.0032087375590664174,0.79248115617347,0.7955571703099332,24.20926359716562,0.7108873708380593
78,1.0007038829028188,0.0031605300659892765,0.7850036553189724,0.7866816116620049,24.546504301279327,0.7106530095140139
79,1.0030053805366013,0.0032471145957422808,0.7853136560584926,0.7885148845476776,24.800404267949375,0.7133531636661954
80,1.003031262533239,0.0031705866246870633,0.7755182919455312,0.7803187048384912,23.57952925021153,0.6422457463211484
81,0.9986433177222347,0.003586035414367034,0.7679997005207797,0.7675731558504655,24.358379820478085,0.6790575774179565
82,0.9936814003017549,0.0039233645416387524,0.7847361931820962,0.7804316859037397,23.649436172125718,0.6806333710749944
83,1.0052597056628951,0.0044487422206419425,0.7665425932189416,0.7756595426303258,21.636893052273578,0.6855938558777174
84,0.9953601638643718,0.004010743377717152,0.7524233313720102,0.7486063699682051,24.379129618026752,0.6887959068020185
85,1.0015351661649938,0.003926946840520146,0.7152860404402227,0.7202312723326113,23.994397664800037,0.6732171045409309
86,1.0047666171432044,0.0035684597265871264,0.7213587004759476,0.7262303156859429,23.608147399183423,0.6913107426630126
87,0.9923323369395045,0.0033694222116248183,0.7454472938670388,0.7386373746747206,23.54853432972618,0.6829490338762602
88,1.0003116784719475,0.0037725307564768526,0.7173763156440187,0.7166242963318751,24.016902880596575,0.6953888858358065
89,0.9924719658917348,0.003655650344796468,0.6916687614304103,0.6875452024524222,24.31712488733996,0.7036575410101149
90,1.0026294155630548,0.003308868382136572,0.6914348952713227,0.6920692724517629,24.83763497313312,0.7103325542476442
91,0.9970163970389279,0.0031199883852997576,0.6859024843586146,0.6830278873108275,24.737873111795366,0.719180714752939
92,1.003522725380255,0.003142961609713031,0.6612255350279238,0.6618077297250933,24.69465099990487,0.7213258296251297
93,0.9986067395002363,0.00319339281521769,0.6629323035520508,0.6626725661268382,24.738390838889302,0.7211114507582452
94,1.0025325500512425,0.0030857674771285868,0.6710139250621179,0.67346459057093,24.094195903257937,0.7195271129409472
95,0.9969708138209691,0.0031026675308230642,0.6874717306319503,0.6856491101274342,24.48511622631347,0.7190060946676466
96,0.9988981289199635,0.003270693433290261,0.6943590482579002,0.6940474049116153,25.067481950055978,0.7082158327102661
97,0.9998322016076197,0.0026145916092884104,0.7155854378403826,0.7161845545560834,25.11694058094281,0.7234286268552145
98,1.0023607639320793,0.0030136321191237153,0.6964169495887059,0.6988595439076591,25.05051476217875,0.7134663868281577
99,0.9996396204254966,0.0029090409594130836,0.6764509302319018,0.6765832415612941,24.81511296924014,0.7017283828722106
100,1.0042534303732227,0.003099585695679492,0.7083430607107621,0.7119806454989813,23.1939277670428,0.7095144564906756
