Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
26,0.9999999237292647,0.0046742309924307085,2.353622965906979e-06,2.2685630464363983e-06,23.52428700504411,0.7861126588719357
27,0.9999998191551881,0.0047811972185880704,2.1845199870600917e-06,1.962744383382594e-06,23.41348714789179,0.7931852320903342
28,0.9999998854971887,0.004766284365409104,2.1692126666650262e-06,2.0124099182901026e-06,24.18403564815015,0.7917743846499172
29,0.9999999461441357,0.004546609527023607,2.4494917259313262e-06,2.383941405161444e-06,24.44549617724,0.7970716854303086
30,0.9999997642785122,0.004580614394678717,3.0451039113211273e-06,2.8415809410629543e-06,24.199952555702158,0.8023893531838027
31,0.9999997753570031,0.004507696068249152,2.4431320213499254e-06,2.237588069234636e-06,23.928474120742553,0.7814115795042242
32,0.9999998727639087,0.004619007170805112,2.8180858595376544e-06,2.7675406062266193e-06,24.500420299598392,0.8035852689144796
33,0.9999998374868131,0.004411050996941093,2.7251079409659513e-06,2.5565072462161978e-06,24.445464272063123,0.8021044352837594
34,0.9999999784877414,0.004441596634789417,2.9942076342095564e-06,2.9135502398866923e-06,24.374836671602324,0.8014970230440372
35,0.9999997686948651,0.004307876801837188,3.086808366128537e-06,2.8679329278947343e-06,24.397608395808913,0.8037077738350168
36,0.9999997722623325,0.00435818832925747,3.5592973260799906e-06,3.3004972324148214e-06,24.425698077624403,0.8057672944456009
37,0.9999998686699173,0.00440064684642512,3.2422218423167152e-06,3.15767194943297e-06,23.23423167192713,0.7995127540672837
38,0.9999997685444297,0.004342603602814141,3.9211921433969745e-06,3.67815901756082e-06,24.467224790643005,0.8056365460487309
39,0.9999999346680656,0.004164548625030216,4.265056847329121e-06,4.089540692361436e-06,24.359610773434536,0.8033202345520808
40,0.9999997217160465,0.004423290085465882,5.011163182978258e-06,4.930239157810195e-06,24.600763969924486,0.8104641292367915
41,0.999999735781754,0.004184679482407547,5.120648272758608e-06,4.877922756164741e-06,24.676212461078055,0.8097687477995109
42,0.9999996214938504,0.004288568158405836,6.2820115442970906e-06,5.89484302252336e-06,24.453975116999807,0.8018054036196748
43,0.9999992484785919,0.017131580950194316,7.666046215852687e-06,1.3968445265380264e-05,6.042717933710664,0.1311132092564968
44,0.9998968582400894,0.03545020720433717,0.2411320769663397,0.2417001306774263,20.98955944785847,0.6188653692108239
45,0.9945305331625421,0.007995366587531751,0.5580427562231972,0.5543546310809145,21.994034710075113,0.6994412175183806
46,1.0046283462702186,0.006524317810130249,0.27924614657829405,0.2854192291608217,23.22573999628373,0.7282238124261483
47,1.0003135375811514,0.005880540618123945,0.16543472778943286,0.16768090176017128,23.02052301970416,0.7409230884150825
48,0.9992465513427773,0.005450194442068158,0.22589774736041568,0.22552483875525411,23.629895033759894,0.7557135881972928
49,1.0039984443627414,0.00520331236547756,0.13004555729556475,0.1354610885808935,23.679185222783907,0.7577059919983699
50,1.0009622337883908,0.0052812514976587075,0.16091013848190588,0.16244099966272355,23.477446406127193,0.7619467111531218
51,1.0030242647590863,0.0051155126239242794,0.17757865151500238,0.1806111786147163,23.932208525188628,0.7728391615227139
52,1.0015289123711208,0.004944127452700299,0.13697658737640198,0.1397020222341475,23.908107693126727,0.7726931527971781
53,1.001315139404649,0.004811776821167942,0.10881548812362725,0.11107374845925207,23.4615717083066,0.7814849034446631
54,1.002916440977499,0.004826493331669219,0.23026871716135877,0.2339578414363046,23.9686189483696,0.7743466401891955
55,1.0060106297215836,0.004610737226181483,0.31156680800258435,0.31814751788175966,24.04162089766703,0.7771364083149337
56,1.0050406116439519,0.004426897400850774,0.3541588671028625,0.360431714489457,23.988302687015405,0.7776418590017791
57,1.006157730815001,0.004470872291742718,0.3981568075223551,0.4065878214504303,23.96357164191384,0.7870629623367338
58,1.007739832987114,0.004409701208148655,0.32766314043490674,0.3369988304431404,24.02453609192419,0.783542098154441
59,1.0057967574355278,0.004353332105137197,0.3518610862443871,0.3580613086056834,24.129175950470337,0.7876369579251842
60,1.0106508656194537,0.0042122808135293755,0.4492232855459753,0.4614841658692543,24.14821975496469,0.7878341995921961
61,1.0067155816350002,0.004783265523670256,0.34376919399580913,0.3505453104819825,24.019664746931767,0.7714052952523601
62,1.0052818033272712,0.004460083980318773,0.330868309642767,0.3375071467462694,24.170939402932397,0.7855229509712586
63,1.0030746783182087,0.004135778077011879,0.6778009836579607,0.6810599805557859,23.954251306155292,0.786765251652341
64,1.0,0.0035818285493968262,1.0,1.0,24.22188950892796,0.7862912790361806
65,1.0,0.0035699863972440187,1.0,1.0,24.303954660803498,0.7878043543808575
66,1.0,0.0035072344423535146,1.0,1.0,24.14914773234249,0.7910112639634812
67,1.0,0.003557696791521215,1.0,1.0,24.2418291823005,0.791544415854
68,1.0,0.0034862182732961623,1.0,1.0,24.14425475280876,0.7901939065693929
69,1.0,0.0035430902781994848,1.0,1.0,23.925227969556406,0.7917219809500494
70,1.0,0.003489291971612857,1.0,1.0,24.40529891975523,0.7954824065370313
71,1.0,0.0033951013062145257,1.0,1.0,24.372896342333206,0.7977110710531143
72,1.0,0.0035224416487040482,1.0,1.0,24.304569580178274,0.798143432808978
73,1.0,0.003398416679339426,1.0,1.0,24.364735830183434,0.7953083501970636
74,1.0,0.0033809446826847836,1.0,1.0,24.347340555606564,0.7988436277062251
75,1.0,0.003317170542630743,1.0,1.0,24.459050368915847,0.8013335956858533
76,1.0,0.0033177869700916863,1.0,1.0,24.28253763551482,0.7969126820124384
77,1.0,0.003303701541026742,1.0,1.0,24.5387207203009,0.8003163122163047
78,1.0,0.0033629784938176326,1.0,1.0,24.079042498957115,0.7819920365880776
79,1.0,0.0034243820169401642,1.0,1.0,24.31416922631026,0.798016274547225
80,1.0,0.0033896860949227015,1.0,1.0,24.495821087060033,0.8010059280589058
81,1.0,0.0033482773814095834,1.0,1.0,24.479305975878354,0.8001927119779411
82,1.0,0.0032667855675309917,1.0,1.0,24.468826475174573,0.8045383106738438
83,1.0,0.003176076664589849,1.0,1.0,24.56103476577562,0.8050426198547617
84,1.0,0.003233019301210459,1.0,1.0,24.596724721609206,0.8043966856389908
85,1.0,0.0031739419885869575,1.0,1.0,24.518470326351235,0.8050316704155335
86,1.0,0.0031934472423232186,1.0,1.0,24.52958570074074,0.8041345248363114
87,1.0,0.003206625647652489,1.0,1.0,24.55086194764842,0.8073116800441953
88,1.0,0.0031436551181367465,1.0,1.0,24.608524845886706,0.8058126186092841
89,1.0,0.0030996518299653145,1.0,1.0,24.667478237151133,0.8058199625173618
90,1.0,0.003115052934208818,1.0,1.0,24.666939768484127,0.8094789530958196
91,1.0,0.0031015968903625856,1.0,1.0,24.440201949848355,0.8057117020072092
92,1.0,0.0031415618445599335,1.0,1.0,24.627223161470667,0.8091902526102382
93,1.0,0.003050257558278754,1.0,1.0,24.568713690919747,0.80738351551809
94,1.0,0.003105787025760891,1.0,1.0,24.584792376714244,0.806932930356902
95,1.0,0.0030810259945696678,1.0,1.0,24.645229667276503,0.8098776762775829
96,1.0,0.0029929353999437695,1.0,1.0,24.706028725550606,0.8118927810904725
97,1.0,0.003044903859021305,1.0,1.0,24.676943471263115,0.8090564199479303
98,1.0,0.0030520166914654204,1.0,1.0,24.6779357144012,0.8100204887865214
99,1.0,0.0030515902793719595,1.0,1.0,24.601997933351658,0.8091083523092235
100,1.0,0.003077413890815026,1.0,1.0,24.655052485888064,0.8077963744582285
